species,island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,diet,life_stage,health_metrics,year
Adelie,Dream,19.8,20.0,192.0,3945.0,female,krill,juvenile,healthy,2023
Adelie,Dream,32.4,17.6,197.0,4475.0,female,krill,adult,healthy,2023
Adelie,Dream,35.6,20.2,199.0,3796.0,female,krill,adult,underweight,2023
Adelie,Dream,27.1,17.9,196.0,4260.0,female,krill,juvenile,healthy,2023
Adelie,Dream,22.5,18.2,177.0,3470.0,female,krill,juvenile,underweight,2023
Adelie,Dream,20.9,15.2,188.0,3247.0,female,krill,juvenile,underweight,2023
Adelie,Dream,39.7,20.3,198.0,3799.0,female,krill,adult,underweight,2023
Adelie,Dream,19.7,18.1,189.0,4047.0,female,krill,juvenile,healthy,2023
Adelie,Dream,20.7,20.1,202.0,3717.0,female,krill,juvenile,healthy,2023
Adelie,Dream,19.5,20.5,184.0,4206.0,female,krill,juvenile,healthy,2023
Adelie,Dream,21.0,18.7,171.0,4402.0,male,krill,juvenile,underweight,2023
Adelie,Dream,26.9,15.8,200.0,4300.0,male,krill,juvenile,underweight,2023
Adelie,Dream,25.9,19.2,235.0,4698.0,male,krill,adult,underweight,2023
Adelie,Dream,23.1,18.3,184.0,3990.0,male,krill,juvenile,underweight,2023
Adelie,Dream,28.0,16.5,214.0,3907.0,male,krill,juvenile,underweight,2023
Adelie,Dream,31.6,17.1,203.0,4960.0,male,krill,juvenile,healthy,2023
Adelie,Dream,34.5,19.9,201.0,4684.0,male,krill,adult,underweight,2023
Adelie,Dream,29.2,20.2,182.0,4779.0,male,krill,juvenile,healthy,2023
Adelie,Dream,24.1,17.4,200.0,4791.0,male,krill,juvenile,healthy,2023
Adelie,Dream,19.9,16.8,218.0,4644.0,male,krill,juvenile,healthy,2023
Adelie,Dream,26.7,17.7,216.0,5431.0,male,krill,adult,healthy,2023
Adelie,Dream,36.7,16.6,180.0,3736.0,male,krill,juvenile,underweight,2023
Adelie,Dream,28.7,18.0,201.0,4924.0,male,krill,juvenile,healthy,2023
Adelie,Dream,27.7,20.9,240.0,4965.0,male,krill,adult,underweight,2023
Adelie,Dream,36.4,24.0,236.0,5060.0,male,krill,adult,underweight,2023
Adelie,Dream,27.0,19.1,201.0,4644.0,male,krill,juvenile,healthy,2023
Adelie,Dream,32.1,18.9,234.0,5474.0,male,krill,adult,healthy,2023
Adelie,Dream,20.6,15.8,199.0,4794.0,male,krill,juvenile,healthy,2023
Adelie,Dream,21.3,17.1,196.0,5737.0,male,krill,juvenile,overweight,2023
Adelie,Dream,22.2,17.4,192.0,4827.0,male,krill,juvenile,healthy,2023
Adelie,Dream,26.4,19.1,195.0,4502.0,male,krill,juvenile,healthy,2023
Adelie,Dream,25.4,13.9,196.0,5351.0,male,krill,juvenile,overweight,2023
Adelie,Dream,28.9,17.5,215.0,4300.0,male,krill,juvenile,underweight,2023
Adelie,Dream,37.5,22.4,222.0,4986.0,male,krill,adult,underweight,2023
Adelie,Dream,38.8,19.4,209.0,5047.0,male,krill,adult,underweight,2023
Adelie,Dream,19.8,17.2,184.0,4611.0,male,krill,juvenile,healthy,2023
Adelie,Dream,29.0,16.9,160.0,4722.0,male,krill,juvenile,healthy,2023
Adelie,Dream,25.7,16.1,196.0,4870.0,male,krill,juvenile,healthy,2023
Adelie,Dream,22.8,17.2,199.0,4272.0,male,krill,juvenile,underweight,2023
Adelie,Dream,22.3,19.7,191.0,4576.0,male,krill,juvenile,healthy,2023
Adelie,Dream,31.8,16.8,174.0,2900.0,female,parental,chick,healthy,2023
Adelie,Dream,37.8,16.1,169.0,3001.0,female,parental,chick,healthy,2023
Adelie,Dream,34.5,15.2,166.0,3013.0,female,parental,chick,healthy,2023
Adelie,Dream,19.1,19.5,170.0,3038.0,female,parental,chick,healthy,2023
Adelie,Dream,28.3,13.6,166.0,2646.0,female,parental,chick,underweight,2023
Adelie,Dream,23.7,13.2,156.0,3024.0,female,parental,chick,healthy,2023
Adelie,Dream,37.5,14.7,177.0,2756.0,female,parental,chick,underweight,2023
Adelie,Dream,34.0,14.9,189.0,3284.0,female,parental,chick,overweight,2023
Adelie,Dream,30.8,15.3,173.0,3209.0,female,parental,chick,overweight,2023
Adelie,Dream,27.9,13.1,173.0,3231.0,female,parental,chick,overweight,2023
Adelie,Dream,32.1,18.9,185.0,2508.0,female,parental,chick,underweight,2023
Adelie,Dream,27.8,14.9,208.0,3524.0,male,parental,chick,healthy,2023
Adelie,Dream,32.1,16.5,180.0,3794.0,male,parental,chick,healthy,2023
Adelie,Dream,37.5,18.7,190.0,3757.0,male,parental,chick,healthy,2023
Adelie,Dream,25.4,17.7,187.0,3411.0,male,parental,chick,healthy,2023
Adelie,Dream,28.7,14.5,178.0,3850.0,male,parental,chick,overweight,2023
Adelie,Dream,29.5,13.7,178.0,3675.0,male,parental,chick,healthy,2023
Adelie,Dream,32.3,13.6,158.0,3441.0,male,parental,chick,healthy,2023
Adelie,Dream,32.4,15.1,179.0,3309.0,male,parental,chick,underweight,2023
Adelie,Dream,33.1,14.4,181.0,3357.0,male,parental,chick,underweight,2023
Adelie,Dream,35.9,17.5,177.0,3574.0,male,parental,chick,healthy,2023
Adelie,Dream,41.3,15.6,176.0,3170.0,male,parental,chick,underweight,2023
Adelie,Dream,28.4,18.0,176.0,3956.0,male,parental,chick,overweight,2023
Adelie,Dream,31.2,14.2,184.0,3803.0,male,parental,chick,overweight,2023
Adelie,Dream,34.5,19.4,188.0,3498.0,male,parental,chick,healthy,2023
Adelie,Dream,25.5,16.1,197.0,3471.0,male,parental,chick,healthy,2023
Adelie,Dream,33.7,18.6,204.0,3968.0,male,parental,chick,overweight,2023
Adelie,Dream,43.0,20.9,250.0,5048.0,female,squid,adult,overweight,2023
Adelie,Dream,29.3,17.8,180.0,4631.0,female,squid,juvenile,overweight,2023
Adelie,Dream,33.2,16.2,221.0,4794.0,male,squid,juvenile,healthy,2023
Adelie,Dream,31.9,17.4,229.0,6876.0,male,squid,adult,overweight,2023
Adelie,Torgensen,38.4,14.9,225.0,4651.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,73.3,17.8,207.0,5377.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,47.4,13.7,218.0,4925.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,52.3,21.8,228.0,6079.0,female,fish,adult,overweight,2023
Adelie,Torgensen,36.5,16.6,229.0,4951.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,50.1,19.1,220.0,4956.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,33.7,16.6,219.0,4539.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,55.0,17.8,242.0,4467.0,female,fish,adult,healthy,2023
Adelie,Torgensen,42.2,14.3,200.0,4841.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,46.5,21.1,214.0,5973.0,female,fish,adult,overweight,2023
Adelie,Torgensen,34.6,18.3,256.0,5683.0,female,fish,adult,overweight,2023
Adelie,Torgensen,55.4,19.6,237.0,5757.0,female,fish,adult,overweight,2023
Adelie,Torgensen,49.2,15.6,190.0,4937.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,43.3,17.0,212.0,6058.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,43.7,19.4,242.0,6138.0,female,fish,adult,overweight,2023
Adelie,Torgensen,62.9,13.5,231.0,4278.0,female,fish,juvenile,healthy,2023
Adelie,Torgensen,49.2,15.6,223.0,4995.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,47.2,20.2,224.0,5556.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,59.8,17.4,217.0,4367.0,female,fish,adult,healthy,2023
Adelie,Torgensen,43.6,18.8,208.0,4972.0,female,fish,juvenile,overweight,2023
Adelie,Torgensen,63.1,20.7,279.0,7121.0,male,fish,adult,overweight,2023
Adelie,Torgensen,52.7,19.2,223.0,5949.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,50.0,18.6,270.0,7625.0,male,fish,adult,overweight,2023
Adelie,Torgensen,58.9,19.5,223.0,7178.0,male,fish,adult,overweight,2023
Adelie,Torgensen,41.1,15.0,217.0,5203.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,45.1,14.6,208.0,6216.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,50.6,17.8,238.0,5776.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,31.8,20.6,210.0,5872.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,60.9,16.7,238.0,6204.0,male,fish,adult,overweight,2023
Adelie,Torgensen,68.9,19.2,230.0,5181.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,69.9,19.4,264.0,5774.0,male,fish,adult,healthy,2023
Adelie,Torgensen,51.1,20.2,229.0,5208.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,47.8,13.8,245.0,6439.0,male,fish,juvenile,overweight,2023
Adelie,Torgensen,67.8,18.1,239.0,7509.0,male,fish,adult,overweight,2023
Adelie,Torgensen,26.9,15.2,183.0,3582.0,female,krill,juvenile,underweight,2023
Adelie,Torgensen,27.7,18.1,194.0,4725.0,male,krill,juvenile,healthy,2023
Adelie,Torgensen,28.6,20.3,219.0,4478.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,25.0,16.2,205.0,4312.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,20.5,19.5,179.0,4270.0,female,krill,adult,healthy,2023
Adelie,Torgensen,19.5,15.3,165.0,4026.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,23.3,18.4,178.0,4030.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,31.5,17.0,194.0,4073.0,female,krill,adult,underweight,2023
Adelie,Torgensen,25.1,17.4,166.0,3974.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,26.4,15.6,211.0,3956.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,33.1,19.5,186.0,4047.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,26.9,17.3,219.0,3287.0,female,krill,adult,underweight,2023
Adelie,Torgensen,30.9,13.7,199.0,4901.0,female,krill,adult,healthy,2023
Adelie,Torgensen,34.2,18.1,223.0,4584.0,female,krill,adult,healthy,2023
Adelie,Torgensen,24.3,15.7,188.0,3583.0,female,krill,juvenile,underweight,2023
Adelie,Torgensen,25.7,16.5,177.0,3911.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,20.8,18.1,206.0,3482.0,female,krill,juvenile,underweight,2023
Adelie,Torgensen,27.5,14.6,187.0,4394.0,female,krill,juvenile,overweight,2023
Adelie,Torgensen,21.6,17.4,199.0,5200.0,female,krill,adult,overweight,2023
Adelie,Torgensen,22.5,17.0,161.0,3857.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,26.5,15.7,172.0,3921.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,30.4,19.1,190.0,4724.0,female,krill,adult,healthy,2023
Adelie,Torgensen,28.0,20.1,195.0,4528.0,female,krill,adult,healthy,2023
Adelie,Torgensen,26.6,17.0,157.0,3870.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,22.7,19.2,141.0,3790.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,32.6,15.1,184.0,4036.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,29.7,15.8,159.0,4235.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,17.2,20.0,182.0,4007.0,female,krill,juvenile,healthy,2023
Adelie,Torgensen,30.8,15.5,178.0,3301.0,female,krill,juvenile,underweight,2023
Adelie,Torgensen,28.3,23.9,177.0,3958.0,female,krill,adult,underweight,2023
Adelie,Torgensen,31.4,18.9,182.0,4496.0,female,krill,juvenile,overweight,2023
Adelie,Torgensen,24.4,16.2,195.0,4211.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,31.1,18.2,250.0,4746.0,male,krill,juvenile,healthy,2023
Adelie,Torgensen,23.2,21.3,212.0,4264.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,32.8,21.2,185.0,3930.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,39.6,20.9,231.0,5080.0,male,krill,adult,underweight,2023
Adelie,Torgensen,33.4,17.5,250.0,5414.0,male,krill,adult,healthy,2023
Adelie,Torgensen,34.5,19.1,191.0,3978.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,32.5,16.9,216.0,5519.0,male,krill,adult,healthy,2023
Adelie,Torgensen,24.4,16.1,199.0,4482.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,28.7,15.6,205.0,4479.0,male,krill,juvenile,underweight,2023
Adelie,Torgensen,20.9,17.2,215.0,4820.0,male,krill,juvenile,healthy,2023
Adelie,Torgensen,36.0,17.9,198.0,5199.0,male,krill,adult,healthy,2023
Adelie,Torgensen,29.1,16.2,205.0,4628.0,male,krill,juvenile,healthy,2023
Adelie,Torgensen,28.4,18.1,207.0,4877.0,male,krill,juvenile,healthy,2023
Adelie,Torgensen,36.0,15.1,192.0,2703.0,female,parental,chick,underweight,2023
Adelie,Torgensen,36.2,15.7,163.0,2857.0,female,parental,chick,healthy,2023
Adelie,Torgensen,22.9,12.0,180.0,3088.0,female,parental,chick,healthy,2023
Adelie,Torgensen,26.2,14.7,163.0,3086.0,female,parental,chick,healthy,2023
Adelie,Torgensen,26.4,14.9,161.0,2857.0,female,parental,chick,healthy,2023
Adelie,Torgensen,36.3,16.1,184.0,3191.0,female,parental,chick,healthy,2023
Adelie,Torgensen,27.0,14.4,161.0,2966.0,female,parental,chick,healthy,2023
Adelie,Torgensen,33.5,16.1,170.0,2962.0,female,parental,chick,healthy,2023
Adelie,Torgensen,26.7,13.7,162.0,2984.0,female,parental,chick,healthy,2023
Adelie,Torgensen,35.4,13.9,194.0,3268.0,female,parental,chick,overweight,2023
Adelie,Torgensen,35.9,15.6,170.0,3218.0,female,parental,chick,overweight,2023
Adelie,Torgensen,38.3,12.9,159.0,3377.0,female,parental,chick,overweight,2023
Adelie,Torgensen,29.1,13.9,161.0,3110.0,female,parental,chick,healthy,2023
Adelie,Torgensen,30.0,14.0,191.0,3386.0,female,parental,chick,overweight,2023
Adelie,Torgensen,29.3,14.1,168.0,3048.0,female,parental,chick,healthy,2023
Adelie,Torgensen,33.0,15.7,189.0,3544.0,male,parental,chick,healthy,2023
Adelie,Torgensen,38.5,17.0,199.0,3550.0,male,parental,chick,healthy,2023
Adelie,Torgensen,32.3,16.4,177.0,3402.0,male,parental,chick,healthy,2023
Adelie,Torgensen,35.3,9.8,185.0,3715.0,male,parental,chick,healthy,2023
Adelie,Torgensen,31.7,16.3,186.0,3099.0,male,parental,chick,underweight,2023
Adelie,Torgensen,37.3,18.4,186.0,3023.0,male,parental,chick,underweight,2023
Adelie,Torgensen,32.5,12.1,203.0,3258.0,male,parental,chick,underweight,2023
Adelie,Torgensen,38.0,17.3,188.0,3591.0,male,parental,chick,healthy,2023
Adelie,Torgensen,33.9,19.0,194.0,3276.0,male,parental,chick,underweight,2023
Adelie,Torgensen,28.3,17.7,203.0,3483.0,male,parental,chick,healthy,2023
Adelie,Torgensen,39.6,18.1,202.0,3599.0,male,parental,chick,healthy,2023
Adelie,Torgensen,31.3,15.7,185.0,3522.0,male,parental,chick,healthy,2023
Adelie,Torgensen,16.3,12.6,195.0,3515.0,male,parental,chick,healthy,2023
Adelie,Torgensen,36.1,19.1,176.0,3856.0,male,parental,chick,overweight,2023
Adelie,Torgensen,31.9,17.8,186.0,3742.0,male,parental,chick,healthy,2023
Adelie,Torgensen,31.8,17.5,193.0,3145.0,male,parental,chick,underweight,2023
Adelie,Torgensen,34.1,13.5,199.0,3705.0,male,parental,chick,healthy,2023
Adelie,Torgensen,32.2,16.9,202.0,3826.0,male,parental,chick,overweight,2023
Adelie,Torgensen,35.0,16.5,160.0,3971.0,male,parental,chick,overweight,2023
Adelie,Torgensen,32.3,19.7,213.0,4343.0,female,squid,adult,healthy,2023
Adelie,Torgensen,42.3,18.4,198.0,5428.0,female,squid,adult,overweight,2023
Adelie,Torgensen,38.7,20.2,197.0,4744.0,female,squid,adult,healthy,2023
Adelie,Torgensen,52.1,24.2,230.0,5969.0,male,squid,adult,overweight,2023
Adelie,Torgensen,44.6,22.0,215.0,5986.0,male,squid,adult,overweight,2023
Adelie,Torgensen,29.8,19.7,195.0,4864.0,male,squid,juvenile,healthy,2023
Chinstrap,Dream,61.1,22.2,222.0,6411.0,female,fish,adult,overweight,2023
Chinstrap,Dream,47.7,19.2,208.0,5560.0,female,fish,adult,overweight,2023
Chinstrap,Dream,42.7,20.0,205.0,5471.0,female,fish,juvenile,overweight,2023
Chinstrap,Dream,46.4,18.6,249.0,5849.0,female,fish,adult,overweight,2023
Chinstrap,Dream,48.5,20.3,207.0,4645.0,female,fish,juvenile,overweight,2023
Chinstrap,Dream,35.6,20.4,207.0,5930.0,female,fish,juvenile,overweight,2023
Chinstrap,Dream,61.4,17.8,230.0,5104.0,female,fish,adult,healthy,2023
Chinstrap,Dream,38.8,18.7,204.0,4729.0,female,fish,juvenile,overweight,2023
Chinstrap,Dream,50.7,19.6,278.0,6290.0,female,fish,adult,overweight,2023
Chinstrap,Dream,61.8,19.9,242.0,6712.0,male,fish,juvenile,overweight,2023
Chinstrap,Dream,42.8,18.3,252.0,5605.0,male,fish,juvenile,overweight,2023
Chinstrap,Dream,55.8,23.9,242.0,8364.0,male,fish,adult,overweight,2023
Chinstrap,Dream,68.3,19.6,270.0,7652.0,male,fish,adult,overweight,2023
Chinstrap,Dream,54.5,20.9,202.0,5462.0,male,fish,juvenile,overweight,2023
Chinstrap,Dream,54.3,21.7,240.0,6068.0,male,fish,adult,healthy,2023
Chinstrap,Dream,63.0,17.5,276.0,7492.0,male,fish,adult,overweight,2023
Chinstrap,Dream,51.8,20.7,286.0,5693.0,male,fish,juvenile,overweight,2023
Chinstrap,Dream,51.8,18.8,232.0,5498.0,male,fish,juvenile,overweight,2023
Chinstrap,Dream,56.5,19.4,256.0,7879.0,male,fish,adult,overweight,2023
Chinstrap,Dream,30.4,18.7,202.0,4295.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,27.3,20.3,168.0,3581.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,25.1,15.5,185.0,4116.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,29.0,18.4,188.0,3912.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,19.9,16.6,175.0,3910.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,28.9,17.6,188.0,3422.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,29.6,20.6,215.0,4516.0,female,krill,adult,healthy,2023
Chinstrap,Dream,28.1,15.5,176.0,3027.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,29.7,18.7,190.0,5407.0,female,krill,adult,healthy,2023
Chinstrap,Dream,29.7,19.2,190.0,5121.0,female,krill,adult,healthy,2023
Chinstrap,Dream,29.7,20.8,202.0,4330.0,female,krill,adult,underweight,2023
Chinstrap,Dream,34.2,22.2,196.0,5124.0,female,krill,adult,healthy,2023
Chinstrap,Dream,33.7,16.7,224.0,4168.0,female,krill,adult,underweight,2023
Chinstrap,Dream,27.5,16.7,170.0,4526.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,22.2,17.7,183.0,3753.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,29.4,17.7,177.0,3714.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,32.8,20.8,201.0,5065.0,female,krill,adult,healthy,2023
Chinstrap,Dream,18.6,15.5,175.0,4422.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,27.8,17.6,206.0,4392.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,29.1,17.2,166.0,4188.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,32.3,21.4,215.0,4586.0,female,krill,adult,healthy,2023
Chinstrap,Dream,35.0,20.1,204.0,4392.0,female,krill,adult,underweight,2023
Chinstrap,Dream,20.2,17.1,199.0,4084.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,26.9,20.4,185.0,4343.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,27.3,16.9,168.0,3545.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,31.4,16.4,183.0,4875.0,female,krill,juvenile,overweight,2023
Chinstrap,Dream,28.3,19.2,214.0,3444.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,22.5,17.0,196.0,4213.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,24.7,20.1,199.0,4361.0,female,krill,adult,underweight,2023
Chinstrap,Dream,30.7,21.5,170.0,3649.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,32.4,17.0,181.0,3293.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,31.5,18.1,202.0,3825.0,female,krill,adult,underweight,2023
Chinstrap,Dream,28.4,17.6,173.0,4429.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,24.6,17.4,188.0,4017.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,25.3,19.5,189.0,4384.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,32.7,17.3,222.0,4832.0,female,krill,adult,healthy,2023
Chinstrap,Dream,22.7,23.4,191.0,3881.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,22.0,16.6,201.0,3815.0,female,krill,juvenile,underweight,2023
Chinstrap,Dream,32.3,21.1,193.0,5118.0,female,krill,adult,healthy,2023
Chinstrap,Dream,32.5,21.9,193.0,4607.0,female,krill,adult,healthy,2023
Chinstrap,Dream,25.5,18.4,188.0,4207.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,32.3,21.2,184.0,5020.0,female,krill,adult,healthy,2023
Chinstrap,Dream,33.5,20.1,225.0,4576.0,female,krill,adult,healthy,2023
Chinstrap,Dream,27.9,21.3,180.0,5223.0,female,krill,adult,healthy,2023
Chinstrap,Dream,36.0,19.1,179.0,4723.0,female,krill,adult,healthy,2023
Chinstrap,Dream,25.4,16.7,190.0,3878.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,26.1,14.4,179.0,4352.0,female,krill,juvenile,healthy,2023
Chinstrap,Dream,32.5,19.7,185.0,3694.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,29.1,19.6,212.0,4365.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,38.3,23.6,225.0,4715.0,male,krill,adult,underweight,2023
Chinstrap,Dream,21.8,19.6,248.0,5495.0,male,krill,adult,underweight,2023
Chinstrap,Dream,28.9,20.5,203.0,3891.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,34.5,21.5,235.0,5026.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,38.8,19.3,211.0,4445.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,38.4,18.0,191.0,4482.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,34.0,21.0,206.0,5865.0,male,krill,adult,healthy,2023
Chinstrap,Dream,29.3,18.4,209.0,3951.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,31.8,18.8,206.0,5012.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,34.3,17.7,205.0,4368.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,23.0,20.2,202.0,5366.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,28.4,24.5,216.0,5437.0,male,krill,adult,underweight,2023
Chinstrap,Dream,31.7,17.1,197.0,5286.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,29.2,20.7,229.0,6377.0,male,krill,adult,healthy,2023
Chinstrap,Dream,35.2,18.3,195.0,5502.0,male,krill,juvenile,overweight,2023
Chinstrap,Dream,20.8,18.5,193.0,4797.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,25.6,19.5,240.0,5057.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,32.6,22.8,196.0,5537.0,male,krill,adult,healthy,2023
Chinstrap,Dream,27.3,20.0,228.0,4812.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,31.5,17.5,224.0,4814.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,34.0,19.2,205.0,4388.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,21.4,25.6,198.0,5226.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,21.1,21.1,212.0,4693.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,30.8,18.9,196.0,4379.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,28.2,21.9,205.0,5318.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,20.2,17.9,211.0,5275.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,29.1,19.6,199.0,4855.0,male,krill,juvenile,healthy,2023
Chinstrap,Dream,28.2,20.5,183.0,4531.0,male,krill,juvenile,underweight,2023
Chinstrap,Dream,27.0,19.4,236.0,5205.0,male,krill,adult,underweight,2023
Chinstrap,Dream,32.9,13.3,164.0,2892.0,female,parental,chick,underweight,2023
Chinstrap,Dream,36.5,18.0,174.0,3568.0,female,parental,chick,overweight,2023
Chinstrap,Dream,22.4,16.1,162.0,3329.0,female,parental,chick,healthy,2023
Chinstrap,Dream,36.0,13.7,181.0,3150.0,female,parental,chick,healthy,2023
Chinstrap,Dream,29.2,20.7,179.0,3180.0,female,parental,chick,healthy,2023
Chinstrap,Dream,30.9,10.9,168.0,3470.0,female,parental,chick,overweight,2023
Chinstrap,Dream,32.1,15.9,174.0,3535.0,female,parental,chick,overweight,2023
Chinstrap,Dream,27.6,18.6,173.0,2967.0,female,parental,chick,healthy,2023
Chinstrap,Dream,27.0,15.0,157.0,3017.0,female,parental,chick,healthy,2023
Chinstrap,Dream,32.8,16.3,179.0,3111.0,female,parental,chick,healthy,2023
Chinstrap,Dream,39.6,17.0,169.0,3044.0,female,parental,chick,healthy,2023
Chinstrap,Dream,28.2,11.4,165.0,2749.0,female,parental,chick,underweight,2023
Chinstrap,Dream,28.2,13.8,182.0,2996.0,female,parental,chick,healthy,2023
Chinstrap,Dream,27.1,15.9,177.0,3024.0,female,parental,chick,healthy,2023
Chinstrap,Dream,31.1,15.8,184.0,2900.0,female,parental,chick,underweight,2023
Chinstrap,Dream,30.6,14.0,192.0,3964.0,male,parental,chick,healthy,2023
Chinstrap,Dream,35.7,18.1,204.0,3959.0,male,parental,chick,healthy,2023
Chinstrap,Dream,41.9,17.1,190.0,4040.0,male,parental,chick,healthy,2023
Chinstrap,Dream,40.9,18.1,200.0,3774.0,male,parental,chick,healthy,2023
